DutyID;Paid time or cost of duty;Trips;Car travels
39433;402;"13, 123, 127, 128, ";"2767, 2823, 2949, 6880, 6445, "
39434;485;"13, 123, 127, 128, 129, ";"2767, 2823, 2949, 6880, 6875, "
39435;485;"13, 123, 127, 128, 129, 130, ";"2767, 2823, 2949, 6880, "
39436;440;"13, 123, 30, 31, 110, ";"2767, 2823, 2949, 6389, 6428, "
39437;440;"13, 123, 30, 31, 110, 111, ";"2767, 2823, 2949, 6389, "
39438;440;"13, 123, 30, 31, 111, ";"2767, 2823, 2949, 6389, "
39439;440;"13, 123, 30, 31, 32, 111, ";"2767, 2823, 2949, 6389, "
39440;495;"13, 123, 62, 33, ";"2767, 2823, 2949, 6819, "
39441;440;"13, 123, 62, 111, ";"2767, 2823, 2949, 6819, "
39442;485;"13, 123, 62, 130, ";"2767, 2823, 2949, 6819, "
39443;425;"13, 123, 79, 32, ";"2767, 2823, 2949, 6408, 6386, "
39444;440;"13, 123, 79, 110, ";"2767, 2823, 2949, 6408, 6428, "
39445;440;"13, 123, 79, 110, 111, ";"2767, 2823, 2949, 6408, "
39446;440;"13, 123, 79, 111, ";"2767, 2823, 2949, 6408, "
39447;402;"13, 123, 80, 128, ";"2767, 2823, 2949, 6830, 6445, "
39448;485;"13, 123, 80, 128, 129, ";"2767, 2823, 2949, 6830, 6875, "
39449;485;"13, 123, 80, 128, 129, 130, ";"2767, 2823, 2949, 6830, "
39450;342;"13, 123, 125, 31, ";"2767, 2823, 2949, 6863, 6393, "
39451;425;"13, 123, 125, 31, 32, ";"2767, 2823, 2949, 6863, 6386, "
39452;449;"13, 123, 125, 126, 82, ";"2767, 2823, 2949, 6863, "
39453;449;"13, 123, 126, 82, ";"2767, 2823, 2949, "
39454;495;"13, 123, 126, 127, 128, 33, ";"2767, 2823, 2949, "
39455;500;"13, 123, 126, 127, 128, 63, ";"2767, 2823, 2949, 6824, "
39456;500;"13, 123, 126, 127, 128, 63, 64, ";"2767, 2823, 2949, "
39457;500;"13, 123, 126, 127, 128, 64, ";"2767, 2823, 2949, "
39458;440;"13, 123, 126, 127, 128, 111, ";"2767, 2823, 2949, "
39459;500;"13, 123, 126, 127, 128, 129, 64, ";"2767, 2823, 2949, "
39460;495;"13, 123, 127, 128, 33, ";"2767, 2823, 2949, 6880, "
39461;500;"13, 123, 127, 128, 63, ";"2767, 2823, 2949, 6880, 6824, "
39462;500;"13, 123, 127, 128, 63, 64, ";"2767, 2823, 2949, 6880, "
39463;500;"13, 123, 127, 128, 64, ";"2767, 2823, 2949, 6880, "
39464;440;"13, 123, 127, 128, 111, ";"2767, 2823, 2949, 6880, "
39465;500;"13, 123, 127, 128, 129, 64, ";"2767, 2823, 2949, 6880, "
39466;549;"13, 123, 80, 81, 82, 83, ";"2767, 2823, 2949, 6830, 6988, "
39467;409;"13, 123, 126, 127, 128, ";"2767, 2823, 2949, 6994, "
39468;449;"13, 123, 30, 81, 82, ";"2767, 2823, 2949, 6532, "
39469;449;"13, 123, 125, 81, 82, ";"2767, 2823, 2949, 7005, "
39470;394;"14, 98, 7, 8, ";"94651, 647, 493, "
39471;496;"14, 98, 7, 8, 9, 10, ";"94651, 647, 651, "
39472;404;"14, 98, 20, 21, ";"94651, 653, 499, "
39473;506;"14, 98, 20, 21, 22, 23, ";"94651, 653, 657, "
39474;314;"14, 98, 38, 39, ";"94651, 501, 18, "
39475;414;"14, 98, 38, 39, 40, 41, ";"94651, 501, 505, "
39476;414;"14, 98, 40, 41, ";"94651, 659, 505, "
39477;516;"14, 98, 40, 41, 42, 43, ";"94651, 659, 663, "
39478;324;"14, 98, 51, 52, ";"94651, 507, 36, "
39479;424;"14, 98, 51, 52, 53, 54, ";"94651, 507, 511, "
39480;334;"14, 98, 69, 70, ";"94651, 519, 54, "
39481;436;"14, 98, 69, 70, 71, 72, ";"94651, 519, 523, "
39482;344;"14, 98, 88, 89, ";"94651, 531, 63, "
39483;446;"14, 98, 88, 89, 90, 91, ";"94651, 531, 535, "
39484;354;"14, 98, 100, 101, ";"94651, 683, 200, "
39485;456;"14, 98, 100, 101, 102, 103, ";"94651, 683, 583, "
39486;364;"14, 98, 115, 116, ";"94651, 689, 215, "
39487;466;"14, 98, 115, 116, 117, 118, ";"94651, 689, 693, "
39488;374;"14, 98, 135, 136, ";"94651, 695, 553, "
39489;476;"14, 98, 135, 136, 137, 138, ";"94651, 695, 699, "
39490;387;"14, 98, 147, ";"94651, 701, 601, "
39491;449;"14, 98, 147, 148, ";"94651, 701, 705, "
39492;506;"14, 98, 7, 8, 22, 23, ";"94651, 647, 657, "
39493;516;"14, 98, 20, 21, 42, 43, ";"94651, 653, 663, "
39494;424;"14, 98, 38, 39, 53, 54, ";"94651, 501, 511, "
39495;526;"14, 98, 40, 41, 55, 56, ";"94651, 659, 669, "
39496;436;"14, 98, 51, 52, 71, 72, ";"94651, 507, 523, "
39497;446;"14, 98, 69, 70, 90, 91, ";"94651, 519, 535, "
39498;456;"14, 98, 88, 89, 102, 103, ";"94651, 531, 583, "
39499;466;"14, 98, 100, 101, 117, 118, ";"94651, 683, 693, "
39500;476;"14, 98, 115, 116, 137, 138, ";"94651, 689, 699, "
39501;418;"24, 13, 27, ";"86357, 3148, 2775, "
39502;415;"24, 13, 27, 28, ";"86357, 3148, "
39503;433;"24, 13, 60, ";"86357, 3153, 2789, "
39504;519;"24, 13, 60, 61, ";"86357, 3153, 3066, "
39505;448;"24, 13, 78, ";"86357, 3159, 2801, "
39506;534;"24, 13, 78, 79, ";"86357, 3159, 3084, "
39507;531;"24, 13, 78, 79, 80, ";"86357, 3159, "
39508;366;"24, 13, 96, ";"86357, 3167, "
39509;374;"24, 13, 107, ";"86357, 3169, 2540, "
39510;463;"24, 13, 107, 108, ";"86357, 3169, 3075, "
39511;389;"24, 13, 123, ";"86357, 3175, 2813, "
39512;478;"24, 13, 123, 124, ";"86357, 3175, 3079, "
39513;475;"24, 13, 123, 124, 125, ";"86357, 3175, "
39514;519;"24, 13, 27, 61, ";"86357, 3148, 3066, "
39515;534;"24, 13, 27, 79, ";"86357, 3148, 3084, "
39516;531;"24, 13, 27, 79, 80, ";"86357, 3148, "
39517;531;"24, 13, 27, 80, ";"86357, 3148, "
39518;475;"24, 13, 27, 125, ";"86357, 3148, "
39519;534;"24, 13, 60, 79, ";"86357, 3153, 3084, "
39520;531;"24, 13, 60, 79, 80, ";"86357, 3153, "
39521;531;"24, 13, 60, 80, ";"86357, 3153, "
39522;549;"24, 13, 60, 109, ";"86357, 3153, 3099, "
39523;475;"24, 13, 60, 125, ";"86357, 3153, "
39524;531;"24, 13, 60, 61, 80, ";"86357, 3153, "
39525;549;"24, 13, 78, 109, ";"86357, 3159, 3099, "
39526;475;"24, 13, 78, 125, ";"86357, 3159, "
39528;418;"24, 13, 96, 27, ";"86357, 3167, 2897, 2775, "
39529;415;"24, 13, 96, 27, 28, ";"86357, 3167, 2897, "
39530;415;"24, 13, 96, 28, ";"86357, 3167, 2897, "
39531;415;"24, 13, 107, 28, ";"86357, 3169, "
39532;478;"24, 13, 107, 124, ";"86357, 3169, 3079, "
39533;475;"24, 13, 107, 124, 125, ";"86357, 3169, "
39534;475;"24, 13, 107, 125, ";"86357, 3169, "
39535;475;"24, 13, 107, 108, 125, ";"86357, 3169, "
39536;415;"24, 13, 123, 28, ";"86357, 3175, "
39537;503;"24, 13, 123, 28, 29, ";"86357, 3175, 3130, "
39538;440;"24, 13, 96, 60, ";"86357, 3167, 2897, 3139, "
39539;478;"24, 13, 96, 123, 124, ";"86357, 3247, 2897, 3079, "
39540;475;"24, 13, 96, 123, 124, 125, ";"86357, 3247, 2897, "
39541;418;"24, 13, 27, ";"86357, 2823, 2775, "
39542;415;"24, 13, 27, 28, ";"86357, 2823, "
39543;433;"24, 13, 60, ";"86357, 2823, 2789, "
39544;519;"24, 13, 60, 61, ";"86357, 2823, 3066, "
39545;448;"24, 13, 78, ";"86357, 2823, 2801, "
39546;534;"24, 13, 78, 79, ";"86357, 2823, 3084, "
39547;531;"24, 13, 78, 79, 80, ";"86357, 2823, "
39548;378;"24, 13, 96, ";"86357, 2823, "
39549;378;"24, 13, 107, ";"86357, 2823, 2540, "
39550;463;"24, 13, 107, 108, ";"86357, 2823, 3075, "
39551;389;"24, 13, 123, ";"86357, 2823, 2813, "
39552;478;"24, 13, 123, 124, ";"86357, 2823, 3079, "
39553;475;"24, 13, 123, 124, 125, ";"86357, 2823, "
39554;519;"24, 13, 27, 61, ";"86357, 2823, 3066, "
39555;534;"24, 13, 27, 79, ";"86357, 2823, 3084, "
39556;531;"24, 13, 27, 79, 80, ";"86357, 2823, "
39557;531;"24, 13, 27, 80, ";"86357, 2823, "
39558;475;"24, 13, 27, 125, ";"86357, 2823, "
39559;534;"24, 13, 60, 79, ";"86357, 2823, 3084, "
39560;531;"24, 13, 60, 79, 80, ";"86357, 2823, "
39561;531;"24, 13, 60, 80, ";"86357, 2823, "
39562;549;"24, 13, 60, 109, ";"86357, 2823, 3099, "
39563;475;"24, 13, 60, 125, ";"86357, 2823, "
39564;531;"24, 13, 60, 61, 80, ";"86357, 2823, "
39565;549;"24, 13, 78, 109, ";"86357, 2823, 3099, "
39566;475;"24, 13, 78, 125, ";"86357, 2823, "
39568;418;"24, 13, 96, 27, ";"86357, 2823, 2897, 2775, "
39569;415;"24, 13, 96, 27, 28, ";"86357, 2823, 2897, "
39570;415;"24, 13, 96, 28, ";"86357, 2823, 2897, "
39571;478;"24, 13, 96, 123, 124, ";"86357, 2823, 2897, 3079, "
39572;475;"24, 13, 96, 123, 124, 125, ";"86357, 2823, 2897, "
39573;415;"24, 13, 107, 28, ";"86357, 2823, "
39574;478;"24, 13, 107, 124, ";"86357, 2823, 3079, "
39575;475;"24, 13, 107, 124, 125, ";"86357, 2823, "
39576;475;"24, 13, 107, 125, ";"86357, 2823, "
39577;475;"24, 13, 107, 108, 125, ";"86357, 2823, "
39578;415;"24, 13, 123, 28, ";"86357, 2823, "
39579;503;"24, 13, 123, 28, 29, ";"86357, 2823, 3130, "
39582;440;"24, 13, 96, 60, ";"86357, 2823, 2897, 3139, "
39583;396;"24, 13, 96, 123, ";"86357, 2823, 2897, 2949, "
39584;510;"24, 13, 107, 28, 29, ";"86357, 2823, 3144, "
39585;526;"24, 13, 123, 61, ";"86357, 2823, 3146, "
39586;418;"24, 45, 27, ";"86357, 2775, "
39587;415;"24, 45, 27, 28, ";"86357, "
39588;433;"24, 45, 60, ";"86357, 2789, "
39589;519;"24, 45, 60, 61, ";"86357, 3066, "
39590;374;"24, 45, 77, ";"86357, 2526, "
39591;448;"24, 45, 77, 78, ";"86357, 2801, "
39592;448;"24, 45, 78, ";"86357, 2801, "
39593;534;"24, 45, 78, 79, ";"86357, 3084, "
39594;531;"24, 45, 78, 79, 80, ";"86357, "
39595;374;"24, 45, 96, ";"86357, "
39596;374;"24, 45, 107, ";"86357, 2540, "
39597;463;"24, 45, 107, 108, ";"86357, 3075, "
39598;389;"24, 45, 123, ";"86357, 2813, "
39599;478;"24, 45, 123, 124, ";"86357, 3079, "
39600;475;"24, 45, 123, 124, 125, ";"86357, "
39601;519;"24, 45, 27, 61, ";"86357, 3066, "
39602;534;"24, 45, 27, 79, ";"86357, 3084, "
39603;531;"24, 45, 27, 79, 80, ";"86357, "
39604;531;"24, 45, 27, 80, ";"86357, "
39605;475;"24, 45, 27, 125, ";"86357, "
39606;534;"24, 45, 60, 79, ";"86357, 3084, "
39607;531;"24, 45, 60, 79, 80, ";"86357, "
39608;531;"24, 45, 60, 80, ";"86357, "
39609;549;"24, 45, 60, 109, ";"86357, 3099, "
39610;475;"24, 45, 60, 125, ";"86357, "
39611;531;"24, 45, 60, 61, 80, ";"86357, "
39612;415;"24, 45, 77, 28, ";"86357, "
39613;463;"24, 45, 77, 108, ";"86357, 3075, "
39614;478;"24, 45, 77, 124, ";"86357, 3079, "
39615;475;"24, 45, 77, 124, 125, ";"86357, "
39616;475;"24, 45, 77, 125, ";"86357, "
39617;475;"24, 45, 77, 78, 125, ";"86357, "
39618;549;"24, 45, 78, 109, ";"86357, 3099, "
39619;475;"24, 45, 78, 125, ";"86357, "
39621;418;"24, 45, 96, 27, ";"86357, 2897, 2775, "
39622;415;"24, 45, 96, 27, 28, ";"86357, 2897, "
39623;415;"24, 45, 96, 28, ";"86357, 2897, "
39624;478;"24, 45, 96, 123, 124, ";"86357, 2897, 3079, "
39625;475;"24, 45, 96, 123, 124, 125, ";"86357, 2897, "
39626;415;"24, 45, 107, 28, ";"86357, "
39627;478;"24, 45, 107, 124, ";"86357, 3079, "
39628;475;"24, 45, 107, 124, 125, ";"86357, "
39629;475;"24, 45, 107, 125, ";"86357, "
39630;475;"24, 45, 107, 108, 125, ";"86357, "
39631;415;"24, 45, 123, 28, ";"86357, "
39632;503;"24, 45, 123, 28, 29, ";"86357, 3130, "
39635;440;"24, 45, 96, 60, ";"86357, 2897, 3139, "
39636;396;"24, 45, 96, 123, ";"86357, 2897, 2949, "
39637;510;"24, 45, 107, 28, 29, ";"86357, 3144, "
39638;526;"24, 45, 123, 61, ";"86357, 3146, "
39639;330;"30, 81, 84, ";"6532, "
39640;366;"30, 81, 82, 64, ";"6532, 8101, "
39641;366;"30, 81, 82, 84, ";"6532, 8109, "
39642;301;"31, 110, 111, 84, ";"90891, "
39643;301;"31, 111, 84, ";"90891, "
39644;382;"34, 113, 7, 8, ";"95050, 647, 493, "
39645;484;"34, 113, 7, 8, 9, 10, ";"95050, 647, 651, "
39646;392;"34, 113, 20, 21, ";"95050, 653, 499, "
39647;494;"34, 113, 20, 21, 22, 23, ";"95050, 653, 657, "
39648;402;"34, 113, 40, 41, ";"95050, 659, 505, "
39649;504;"34, 113, 40, 41, 42, 43, ";"95050, 659, 663, "
39650;312;"34, 113, 51, 52, ";"95050, 507, 36, "
39651;412;"34, 113, 51, 52, 53, 54, ";"95050, 507, 511, "
39652;412;"34, 113, 53, 54, ";"95050, 665, 511, "
39653;514;"34, 113, 53, 54, 55, 56, ";"95050, 665, 669, "
39654;322;"34, 113, 69, 70, ";"95050, 519, 54, "
39655;424;"34, 113, 69, 70, 71, 72, ";"95050, 519, 523, "
39656;332;"34, 113, 88, 89, ";"95050, 531, 63, "
39657;434;"34, 113, 88, 89, 90, 91, ";"95050, 531, 535, "
39658;342;"34, 113, 100, 101, ";"95050, 683, 200, "
39659;444;"34, 113, 100, 101, 102, 103, ";"95050, 683, 583, "
39660;352;"34, 113, 115, 116, ";"95050, 689, 215, "
39661;454;"34, 113, 115, 116, 117, 118, ";"95050, 689, 693, "
39662;362;"34, 113, 135, 136, ";"95050, 695, 553, "
39663;464;"34, 113, 135, 136, 137, 138, ";"95050, 695, 699, "
39664;375;"34, 113, 147, ";"95050, 701, 601, "
39665;437;"34, 113, 147, 148, ";"95050, 701, 705, "
39666;494;"34, 113, 7, 8, 22, 23, ";"95050, 647, 657, "
39667;504;"34, 113, 20, 21, 42, 43, ";"95050, 653, 663, "
39668;514;"34, 113, 40, 41, 55, 56, ";"95050, 659, 669, "
39669;424;"34, 113, 51, 52, 71, 72, ";"95050, 507, 523, "
39670;524;"34, 113, 53, 54, 73, 74, ";"95050, 665, 675, "
39671;434;"34, 113, 69, 70, 90, 91, ";"95050, 519, 535, "
39672;444;"34, 113, 88, 89, 102, 103, ";"95050, 531, 583, "
39673;454;"34, 113, 100, 101, 117, 118, ";"95050, 683, 693, "
39674;464;"34, 113, 115, 116, 137, 138, ";"95050, 689, 699, "
39675;382;"34, 131, 132, 7, 8, ";"8191, 289, 647, 493, "
39676;484;"34, 131, 132, 7, 8, 9, 10, ";"8191, 289, 647, 651, "
39677;392;"34, 131, 132, 20, 21, ";"8191, 289, 653, 499, "
39678;494;"34, 131, 132, 20, 21, 22, 23, ";"8191, 289, 653, 657, "
39679;402;"34, 131, 132, 40, 41, ";"8191, 289, 659, 505, "
39680;504;"34, 131, 132, 40, 41, 42, 43, ";"8191, 289, 659, 663, "
39681;412;"34, 131, 132, 53, 54, ";"8191, 289, 665, 511, "
39682;514;"34, 131, 132, 53, 54, 55, 56, ";"8191, 289, 665, 669, "
39683;322;"34, 131, 132, 69, 70, ";"8191, 289, 519, 54, "
39684;424;"34, 131, 132, 69, 70, 71, 72, ";"8191, 289, 519, 523, "
39685;424;"34, 131, 132, 71, 72, ";"8191, 289, 671, 523, "
39686;524;"34, 131, 132, 71, 72, 73, 74, ";"8191, 289, 671, 675, "
39687;332;"34, 131, 132, 88, 89, ";"8191, 289, 531, 63, "
39688;434;"34, 131, 132, 88, 89, 90, 91, ";"8191, 289, 531, 535, "
39689;342;"34, 131, 132, 100, 101, ";"8191, 289, 683, 200, "
39690;444;"34, 131, 132, 100, 101, 102, 103, ";"8191, 289, 683, 583, "
39691;352;"34, 131, 132, 115, 116, ";"8191, 289, 689, 215, "
39692;454;"34, 131, 132, 115, 116, 117, 118, ";"8191, 289, 689, 693, "
39693;362;"34, 131, 132, 135, 136, ";"8191, 289, 695, 553, "
39694;464;"34, 131, 132, 135, 136, 137, 138, ";"8191, 289, 695, 699, "
39695;375;"34, 131, 132, 147, ";"8191, 289, 701, 601, "
39696;437;"34, 131, 132, 147, 148, ";"8191, 289, 701, 705, "
39697;494;"34, 131, 132, 7, 8, 22, 23, ";"8191, 289, 647, 657, "
39698;504;"34, 131, 132, 20, 21, 42, 43, ";"8191, 289, 653, 663, "
39699;514;"34, 131, 132, 40, 41, 55, 56, ";"8191, 289, 659, 669, "
39700;524;"34, 131, 132, 53, 54, 73, 74, ";"8191, 289, 665, 675, "
39701;434;"34, 131, 132, 69, 70, 90, 91, ";"8191, 289, 519, 535, "
39702;536;"34, 131, 132, 71, 72, 92, 93, ";"8191, 289, 671, 1288, "
39703;444;"34, 131, 132, 88, 89, 102, 103, ";"8191, 289, 531, 583, "
39704;454;"34, 131, 132, 100, 101, 117, 118, ";"8191, 289, 683, 693, "
39705;464;"34, 131, 132, 115, 116, 137, 138, ";"8191, 289, 689, 699, "
39706;408;"44, 13, 27, ";"87090, 3148, 2775, "
39707;405;"44, 13, 27, 28, ";"87090, 3148, "
39708;423;"44, 13, 60, ";"87090, 3153, 2789, "
39709;509;"44, 13, 60, 61, ";"87090, 3153, 3066, "
39710;438;"44, 13, 78, ";"87090, 3159, 2801, "
39711;524;"44, 13, 78, 79, ";"87090, 3159, 3084, "
39712;521;"44, 13, 78, 79, 80, ";"87090, 3159, "
39713;356;"44, 13, 96, ";"87090, 3167, "
39714;364;"44, 13, 107, ";"87090, 3169, 2540, "
39715;453;"44, 13, 107, 108, ";"87090, 3169, 3075, "
39716;379;"44, 13, 123, ";"87090, 3175, 2813, "
39717;468;"44, 13, 123, 124, ";"87090, 3175, 3079, "
39718;465;"44, 13, 123, 124, 125, ";"87090, 3175, "
39719;509;"44, 13, 27, 61, ";"87090, 3148, 3066, "
39720;524;"44, 13, 27, 79, ";"87090, 3148, 3084, "
39721;521;"44, 13, 27, 79, 80, ";"87090, 3148, "
39722;521;"44, 13, 27, 80, ";"87090, 3148, "
39723;465;"44, 13, 27, 125, ";"87090, 3148, "
39724;524;"44, 13, 60, 79, ";"87090, 3153, 3084, "
39725;521;"44, 13, 60, 79, 80, ";"87090, 3153, "
39726;521;"44, 13, 60, 80, ";"87090, 3153, "
39727;539;"44, 13, 60, 109, ";"87090, 3153, 3099, "
39728;465;"44, 13, 60, 125, ";"87090, 3153, "
39729;521;"44, 13, 60, 61, 80, ";"87090, 3153, "
39730;539;"44, 13, 78, 109, ";"87090, 3159, 3099, "
39731;465;"44, 13, 78, 125, ";"87090, 3159, "
39732;553;"44, 13, 78, 125, 126, ";"87090, 3159, 3215, "
39733;408;"44, 13, 96, 27, ";"87090, 3167, 2897, 2775, "
39734;405;"44, 13, 96, 27, 28, ";"87090, 3167, 2897, "
39735;405;"44, 13, 96, 28, ";"87090, 3167, 2897, "
39736;405;"44, 13, 107, 28, ";"87090, 3169, "
39737;468;"44, 13, 107, 124, ";"87090, 3169, 3079, "
39738;465;"44, 13, 107, 124, 125, ";"87090, 3169, "
39739;465;"44, 13, 107, 125, ";"87090, 3169, "
39740;465;"44, 13, 107, 108, 125, ";"87090, 3169, "
39741;405;"44, 13, 123, 28, ";"87090, 3175, "
39742;493;"44, 13, 123, 28, 29, ";"87090, 3175, 3130, "
39743;430;"44, 13, 96, 60, ";"87090, 3167, 2897, 3139, "
39744;468;"44, 13, 96, 123, 124, ";"87090, 3247, 2897, 3079, "
39745;465;"44, 13, 96, 123, 124, 125, ";"87090, 3247, 2897, "
39746;408;"44, 13, 27, ";"87090, 2823, 2775, "
39747;405;"44, 13, 27, 28, ";"87090, 2823, "
39748;423;"44, 13, 60, ";"87090, 2823, 2789, "
39749;509;"44, 13, 60, 61, ";"87090, 2823, 3066, "
39750;438;"44, 13, 78, ";"87090, 2823, 2801, "
39751;524;"44, 13, 78, 79, ";"87090, 2823, 3084, "
39752;521;"44, 13, 78, 79, 80, ";"87090, 2823, "
39753;368;"44, 13, 96, ";"87090, 2823, "
39754;368;"44, 13, 107, ";"87090, 2823, 2540, "
39755;453;"44, 13, 107, 108, ";"87090, 2823, 3075, "
39756;379;"44, 13, 123, ";"87090, 2823, 2813, "
39757;468;"44, 13, 123, 124, ";"87090, 2823, 3079, "
39758;465;"44, 13, 123, 124, 125, ";"87090, 2823, "
39759;509;"44, 13, 27, 61, ";"87090, 2823, 3066, "
39760;524;"44, 13, 27, 79, ";"87090, 2823, 3084, "
39761;521;"44, 13, 27, 79, 80, ";"87090, 2823, "
39762;521;"44, 13, 27, 80, ";"87090, 2823, "
39763;465;"44, 13, 27, 125, ";"87090, 2823, "
39764;524;"44, 13, 60, 79, ";"87090, 2823, 3084, "
39765;521;"44, 13, 60, 79, 80, ";"87090, 2823, "
39766;521;"44, 13, 60, 80, ";"87090, 2823, "
39767;539;"44, 13, 60, 109, ";"87090, 2823, 3099, "
39768;465;"44, 13, 60, 125, ";"87090, 2823, "
39769;521;"44, 13, 60, 61, 80, ";"87090, 2823, "
39770;539;"44, 13, 78, 109, ";"87090, 2823, 3099, "
39771;465;"44, 13, 78, 125, ";"87090, 2823, "
39772;553;"44, 13, 78, 125, 126, ";"87090, 2823, 3215, "
39773;408;"44, 13, 96, 27, ";"87090, 2823, 2897, 2775, "
39774;405;"44, 13, 96, 27, 28, ";"87090, 2823, 2897, "
39775;405;"44, 13, 96, 28, ";"87090, 2823, 2897, "
39776;468;"44, 13, 96, 123, 124, ";"87090, 2823, 2897, 3079, "
39777;465;"44, 13, 96, 123, 124, 125, ";"87090, 2823, 2897, "
39778;405;"44, 13, 107, 28, ";"87090, 2823, "
39779;468;"44, 13, 107, 124, ";"87090, 2823, 3079, "
39780;465;"44, 13, 107, 124, 125, ";"87090, 2823, "
39781;465;"44, 13, 107, 125, ";"87090, 2823, "
39782;465;"44, 13, 107, 108, 125, ";"87090, 2823, "
39783;405;"44, 13, 123, 28, ";"87090, 2823, "
39784;493;"44, 13, 123, 28, 29, ";"87090, 2823, 3130, "
39785;546;"44, 13, 27, 109, ";"87090, 2823, 3132, "
39787;430;"44, 13, 96, 60, ";"87090, 2823, 2897, 3139, "
39788;386;"44, 13, 96, 123, ";"87090, 2823, 2897, 2949, "
39789;500;"44, 13, 107, 28, 29, ";"87090, 2823, 3144, "
39790;516;"44, 13, 123, 61, ";"87090, 2823, 3146, "
39791;408;"44, 58, 27, ";"87090, 2775, "
39792;405;"44, 58, 27, 28, ";"87090, "
39793;423;"44, 58, 60, ";"87090, 2789, "
39794;509;"44, 58, 60, 61, ";"87090, 3066, "
39795;438;"44, 58, 78, ";"87090, 2801, "
39796;524;"44, 58, 78, 79, ";"87090, 3084, "
39797;521;"44, 58, 78, 79, 80, ";"87090, "
39798;374;"44, 58, 96, ";"87090, "
39799;374;"44, 58, 107, ";"87090, 2540, "
39800;453;"44, 58, 107, 108, ";"87090, 3075, "
39801;453;"44, 58, 108, ";"87090, 3075, "
39802;539;"44, 58, 108, 109, ";"87090, 3099, "
39803;379;"44, 58, 123, ";"87090, 2813, "
39804;468;"44, 58, 123, 124, ";"87090, 3079, "
39805;465;"44, 58, 123, 124, 125, ";"87090, "
39806;509;"44, 58, 27, 61, ";"87090, 3066, "
39807;524;"44, 58, 27, 79, ";"87090, 3084, "
39808;521;"44, 58, 27, 79, 80, ";"87090, "
39809;521;"44, 58, 27, 80, ";"87090, "
39810;465;"44, 58, 27, 125, ";"87090, "
39811;524;"44, 58, 60, 79, ";"87090, 3084, "
39812;521;"44, 58, 60, 79, 80, ";"87090, "
39813;521;"44, 58, 60, 80, ";"87090, "
39814;539;"44, 58, 60, 109, ";"87090, 3099, "
39815;465;"44, 58, 60, 125, ";"87090, "
39816;521;"44, 58, 60, 61, 80, ";"87090, "
39817;539;"44, 58, 78, 109, ";"87090, 3099, "
39818;465;"44, 58, 78, 125, ";"87090, "
39819;553;"44, 58, 78, 125, 126, ";"87090, 3215, "
39820;408;"44, 58, 96, 27, ";"87090, 2897, 2775, "
39821;405;"44, 58, 96, 27, 28, ";"87090, 2897, "
39822;405;"44, 58, 96, 28, ";"87090, 2897, "
39823;468;"44, 58, 96, 123, 124, ";"87090, 2897, 3079, "
39824;465;"44, 58, 96, 123, 124, 125, ";"87090, 2897, "
39825;405;"44, 58, 107, 28, ";"87090, "
39826;468;"44, 58, 107, 124, ";"87090, 3079, "
39827;465;"44, 58, 107, 124, 125, ";"87090, "
39828;465;"44, 58, 107, 125, ";"87090, "
39829;465;"44, 58, 107, 108, 125, ";"87090, "
39830;521;"44, 58, 108, 80, ";"87090, "
39831;465;"44, 58, 108, 125, ";"87090, "
39832;553;"44, 58, 108, 125, 126, ";"87090, 3215, "
39833;405;"44, 58, 123, 28, ";"87090, "
39834;493;"44, 58, 123, 28, 29, ";"87090, 3130, "
39835;546;"44, 58, 27, 109, ";"87090, 3132, "
39837;430;"44, 58, 96, 60, ";"87090, 2897, 3139, "
39838;386;"44, 58, 96, 123, ";"87090, 2897, 2949, "
39839;500;"44, 58, 107, 28, 29, ";"87090, 3144, "
39840;516;"44, 58, 123, 61, ";"87090, 3146, "
39841;306;"45, 46, 96, 27, ";"2366, 2367, 3148, 2775, "
39842;303;"45, 46, 96, 27, 28, ";"2366, 2367, 3148, "
39843;303;"45, 46, 96, 28, ";"2366, 2367, 6374, "
39844;391;"45, 46, 96, 28, 29, ";"2366, 2367, 6374, 3130, "
39845;321;"45, 46, 96, 60, ";"2366, 2367, 3153, 2789, "
39846;407;"45, 46, 96, 60, 61, ";"2366, 2367, 3153, 3066, "
39847;336;"45, 46, 96, 78, ";"2366, 2367, 3159, 2801, "
39848;422;"45, 46, 96, 78, 79, ";"2366, 2367, 3159, 3084, "
39849;419;"45, 46, 96, 78, 79, 80, ";"2366, 2367, 3159, "
39850;351;"45, 46, 96, 108, ";"2366, 2367, 6415, 3075, "
39851;437;"45, 46, 96, 108, 109, ";"2366, 2367, 6415, 3099, "
39852;366;"45, 46, 96, 124, ";"2366, 2367, 6434, 3079, "
39853;363;"45, 46, 96, 124, 125, ";"2366, 2367, 6434, "
39854;407;"45, 46, 96, 27, 61, ";"2366, 2367, 3148, 3066, "
39855;422;"45, 46, 96, 27, 79, ";"2366, 2367, 3148, 3084, "
39856;419;"45, 46, 96, 27, 79, 80, ";"2366, 2367, 3148, "
39857;419;"45, 46, 96, 27, 80, ";"2366, 2367, 3148, "
39858;363;"45, 46, 96, 27, 125, ";"2366, 2367, 3148, "
39859;476;"45, 46, 96, 28, 29, 127, ";"2366, 2367, 6374, "
39860;489;"45, 46, 96, 28, 29, 127, 128, ";"2366, 2367, 6374, 6445, "
39861;422;"45, 46, 96, 60, 79, ";"2366, 2367, 3153, 3084, "
